"pressure_def","Type","csqueeze","fut_csqueeze","fut_barriers","sed_supp","fut_dams","fut_slr","ant_slr","fut_gwsub","gwsub","fut_drought","fut_ext_rain","storms","hist_drought","hist_ext_rain","Tidal_Class","fut_storms","prop_estab","sea_net_change","land_net_change","climate","land_net_change_obs","sea_net_change_obs","csqueeze_1","fut_csqueeze_1","cdev","fut_cdev","Geomorphology"
3,"Estuary_649","H","H","Low","L","L",1,1,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","arid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_6530","L","L","High","L","L",0,0,0,0,0,0,1,1,1,"L",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","Estuary"
3,"Estuary_6533","L","L","High","L","L",0,0,0,0,0,0,1,1,1,"L",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6545","L","L","High","L","L",1,0,1,1,0,1,1,1,1,"M",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6572","L","L","High","L","L",1,1,0,1,0,0,1,1,1,"L",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_658","H","H","Low","L","L",1,1,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","arid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_6634","L","L","High","L","L",1,1,1,1,0,1,1,0,0,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_664","M","M","Medium","L","L",1,0,0,0,1,0,1,0,0,"M",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
3,"Estuary_666","M","L","High","L","L",1,1,0,0,0,0,1,0,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","High","Estuary"
3,"Estuary_669","H","H","Low","L","L",1,1,0,0,0,0,1,0,0,"H",1,"H","Loss","Loss","arid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_670","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"M",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_6719","H","H","Low","L","L",0,0,0,0,0,0,1,0,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_679","M","M","Medium","L","L",1,0,0,0,1,0,1,1,0,"M",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_6802","L","L","High","L","L",1,0,0,0,0,1,0,1,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6808","L","L","High","L","L",1,0,0,0,0,1,0,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6810","M","L","High","L","L",1,0,0,0,0,1,0,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","High","Estuary"
3,"Estuary_6811","L","L","High","L","L",1,1,0,0,0,1,0,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6855","L","L","High","L","L",1,1,0,0,0,0,0,0,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","Estuary"
3,"Estuary_6870","L","L","High","L","L",1,1,1,1,0,0,0,0,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6872","L","L","High","L","L",0,1,0,0,0,0,0,0,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_6887","L","L","High","L","L",0,1,0,1,1,0,0,1,1,"H",0,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"High","High","Estuary"
3,"Estuary_6889","L","L","High","L","L",0,1,0,0,1,0,0,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","Estuary"
3,"Estuary_6891","L","L","High","L","L",0,1,0,0,1,0,0,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_6896","H","H","Low","L","L",0,1,0,0,1,0,0,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_6898","L","L","High","L","L",0,1,0,0,1,0,0,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_6899","L","L","High","L","L",0,1,0,0,1,0,0,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_69","H","H","Low","L","L",1,1,0,0,0,0,1,0,0,"M",1,"M","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_6901","M","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
3,"Estuary_6902","M","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_6906","M","M","Medium","L","L",1,1,0,0,1,0,0,0,0,"H",0,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"Medium","Low","Estuary"
3,"Estuary_6907","L","L","High","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"High","High","Estuary"
3,"Estuary_6909","M","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_6911","M","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
3,"Estuary_6915","M","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_6918","L","L","High","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_692","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"M",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_6920","M","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
3,"Estuary_6921","L","L","High","L","L",1,1,1,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_6922","L","L","High","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6923","L","L","High","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6925","L","L","High","L","L",1,1,0,0,1,0,0,0,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_6930","L","L","High","L","L",1,1,0,0,1,0,0,0,0,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","Estuary"
3,"Estuary_6933","L","L","High","L","L",1,1,0,0,1,0,0,1,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6936","L","L","High","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","Estuary"
3,"Estuary_6937","M","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_6939","L","L","High","L","L",0,1,0,0,1,0,0,1,0,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6941","L","L","High","L","L",0,1,0,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_6943","L","L","High","L","L",0,1,0,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_6949","L","L","High","L","L",0,1,1,1,1,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6950","L","L","High","L","L",0,1,0,1,1,0,0,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_6953","L","L","High","L","L",0,1,0,1,1,0,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_6958","L","L","High","L","L",0,1,1,1,1,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_696","H","H","Low","L","L",0,1,0,0,0,0,1,0,1,"L",1,"H","Loss","Loss","arid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_6960","L","L","High","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_6964","M","M","Medium","L","L",1,1,0,1,1,0,0,0,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_6972","L","L","High","L","L",1,1,0,0,1,0,0,0,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_6973","L","L","High","L","L",1,1,0,0,1,0,0,0,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_7","H","H","Low","L","L",0,1,0,1,0,0,0,1,0,"H",0,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
3,"Estuary_70","H","H","Low","L","L",1,1,0,0,0,0,1,0,0,"M",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_700","M","M","Medium","L","L",1,1,0,0,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
3,"Estuary_7014","M","M","Medium","L","L",1,1,0,0,0,0,0,0,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_7016","M","M","Medium","L","L",1,1,0,0,0,0,0,0,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
3,"Estuary_7018","M","M","Medium","L","L",1,1,0,0,0,0,0,0,0,"M",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
3,"Estuary_702","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"M",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7021","L","L","High","L","L",1,1,0,0,0,0,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_7026","L","L","High","L","L",1,1,0,0,0,0,0,0,0,"M",0,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"High","High","Estuary"
3,"Estuary_7027","L","L","High","L","L",1,1,0,0,0,0,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_703","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"M",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7031","M","M","Medium","L","L",1,1,0,0,0,0,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_7032","M","M","Medium","L","L",1,1,0,0,0,0,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_705","M","L","High","L","L",1,0,0,0,1,0,1,1,0,"M",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","High","Estuary"
3,"Estuary_706","H","H","Low","L","L",1,1,0,0,0,0,1,0,1,"M",1,"H","Loss","Loss","arid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_7069","L","L","High","L","L",0,1,0,0,0,1,0,0,1,"H",0,"H","Gain_neutrality","Loss","arid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_709","H","H","Low","L","L",1,0,0,0,0,0,1,0,0,"M",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7091","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7093","M","M","Medium","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
3,"Estuary_7095","L","L","High","L","L",0,1,0,0,0,1,0,1,1,"M",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","Estuary"
3,"Estuary_7097","M","M","Medium","L","L",0,1,0,0,0,1,0,0,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
3,"Estuary_71","H","H","Low","L","L",1,1,0,0,0,0,1,0,0,"M",1,"M","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7101","L","L","High","L","L",0,1,0,0,0,1,0,0,0,"M",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_7103","L","L","High","L","L",0,1,0,0,0,1,0,0,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_7106","M","M","Medium","L","L",0,1,0,0,0,1,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_7109","H","H","Low","L","L",1,1,0,0,1,0,0,1,0,"L",0,"M","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_7110","H","H","Low","L","L",1,1,0,0,1,0,0,1,0,"L",0,"M","Gain_neutrality","Loss","humid",-1,1,1,0,"Low","None","Estuary"
3,"Estuary_7113","M","M","Medium","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_7114","H","H","Low","L","L",1,1,0,0,1,0,0,1,1,"L",0,"M","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_7115","M","M","Medium","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_7116","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7117","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7120","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7121","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7122","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7124","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7125","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7126","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7128","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7129","L","L","High","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_7131","H","H","Low","L","L",1,1,0,0,1,0,0,1,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_7133","H","H","Low","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7134","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7138","H","H","Low","L","L",0,1,0,0,0,1,0,1,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_714","H","H","Low","L","L",1,0,0,0,1,0,1,0,0,"M",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7141","H","H","Low","L","L",0,1,0,0,0,1,0,1,0,"M",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7142","H","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Medium","Estuary"
3,"Estuary_7143","H","H","Low","L","L",0,1,0,0,0,1,0,1,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7147","M","L","High","L","L",1,1,0,0,1,0,0,1,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","High","Estuary"
3,"Estuary_7148","H","H","Low","L","L",0,1,0,0,0,1,0,1,0,"M",0,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7150","H","H","Low","L","L",0,1,0,0,0,1,0,1,0,"M",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7151","H","H","Low","L","L",0,1,0,0,0,1,0,1,0,"M",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7175","H","H","Low","L","L",1,1,0,0,1,0,0,0,1,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7177","M","M","Medium","L","L",1,1,0,0,1,0,0,0,1,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_7185","L","L","High","L","L",1,1,0,0,1,0,0,0,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","Medium","Estuary"
3,"Estuary_7206","H","H","Low","L","L",0,1,0,0,0,1,0,0,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7226","H","H","Low","L","L",1,1,0,0,1,0,0,0,0,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7232","M","M","Medium","L","L",0,1,0,0,0,1,0,0,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
3,"Estuary_7239","M","M","Medium","L","L",0,1,0,0,0,1,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_7241","M","M","Medium","L","L",0,1,0,0,0,0,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_7244","M","M","Medium","L","L",0,1,0,0,0,0,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_7247","L","L","High","L","L",0,1,0,0,0,0,0,0,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_7249","M","M","Medium","L","L",0,1,0,0,0,0,0,0,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
3,"Estuary_7253","M","M","Medium","L","L",1,1,0,0,0,0,0,0,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
3,"Estuary_7255","M","M","Medium","L","L",0,1,0,0,0,0,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_7257","M","M","Medium","L","L",1,1,0,0,0,0,0,0,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_726","H","H","Low","L","L",1,0,0,0,1,0,1,0,0,"M",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7263","M","M","Medium","L","L",1,1,0,0,1,0,0,0,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
3,"Estuary_7264","M","M","Medium","L","L",0,1,0,0,0,0,0,0,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_7268","L","L","High","L","L",1,1,0,0,1,0,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_7269","M","M","Medium","L","L",1,1,0,0,1,0,0,0,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
3,"Estuary_7283","H","H","Low","L","L",1,1,0,0,0,0,0,0,1,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_729","H","H","Low","L","L",1,0,0,0,0,0,1,1,0,"M",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7290","H","H","Low","L","L",1,1,0,0,0,0,0,0,0,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7294","H","H","Low","L","L",1,1,0,0,0,0,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7313","M","M","Medium","L","L",1,1,0,0,1,0,0,0,0,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_734","H","H","Low","L","L",1,1,0,0,0,0,1,0,1,"M",1,"H","Loss","Loss","arid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_7357","L","L","High","L","L",1,1,0,0,1,0,0,0,0,"H",0,"M","Loss","Gain_neutrality","humid",1,-1,1,1,"High","High","Estuary"
3,"Estuary_738","M","L","High","L","L",1,0,0,0,1,0,1,0,0,"M",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","High","Estuary"
3,"Estuary_739","H","H","Low","L","L",0,1,0,0,0,0,1,0,1,"L",1,"H","Loss","Loss","arid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_741","H","H","Low","L","L",1,1,0,0,0,0,1,0,1,"M",1,"M","Loss","Loss","arid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_7422","M","M","Medium","L","L",1,1,0,0,1,0,0,0,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_744","L","L","High","L","L",1,1,1,0,0,0,1,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_748","H","H","Low","L","L",1,1,0,0,0,0,1,0,1,"H",1,"M","Loss","Loss","arid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_752","H","H","Low","L","L",1,0,0,0,0,0,1,1,0,"M",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7596","M","M","Medium","L","L",1,1,0,0,1,0,0,1,1,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_760","H","H","Low","L","L",1,1,0,0,0,0,1,0,0,"H",1,"M","Gain_neutrality","Loss","arid",-1,1,1,0,"Low","None","Estuary"
3,"Estuary_761","H","H","Low","L","L",0,1,0,0,0,0,1,0,1,"L",1,"H","Loss","Loss","arid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_7618","H","H","Low","L","L",1,1,0,0,1,0,1,1,1,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
3,"Estuary_7622","L","L","High","L","L",1,1,0,0,1,0,1,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","Estuary"
3,"Estuary_7626","L","L","High","L","L",1,1,0,0,1,0,1,1,1,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","Estuary"
3,"Estuary_7672","M","M","Medium","L","L",1,1,0,0,1,0,1,0,0,"H",1,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_7674","H","H","Low","L","L",1,1,0,0,1,0,1,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7681","M","M","Medium","L","L",1,1,0,0,1,0,1,1,1,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","Estuary"
3,"Estuary_769","H","H","Low","L","L",1,1,0,0,0,0,1,0,1,"M",1,"H","Loss","Loss","arid",-1,-1,1,0,"Low","None","Estuary"
3,"Estuary_7698","L","L","High","L","L",1,1,0,0,1,0,1,1,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_77","H","H","Low","L","L",1,1,0,0,0,0,0,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_7700","M","L","High","L","L",1,1,0,0,1,0,1,1,1,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","High","Estuary"
3,"Estuary_7702","M","M","Medium","L","L",1,1,0,0,1,0,1,0,0,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
3,"Estuary_7710","M","M","Medium","L","L",1,1,0,0,1,0,1,0,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
3,"Estuary_7718","L","L","High","L","L",1,1,1,0,1,0,1,0,1,"H",1,"M","Loss","Loss","arid",-1,-1,1,1,"High","High","Estuary"
3,"Estuary_7727","H","H","Low","L","L",1,1,0,0,1,0,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
3,"Estuary_773","H","H","Low","L","L",1,1,0,0,0,0,1,0,0,"H",1,"L","Gain_neutrality","Loss","arid",-1,1,1,0,"Low","None","Estuary"
3,"Estuary_7739","M","M","Medium","L","L",1,1,0,0,1,0,1,0,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
3,"Estuary_776","L","L","High","L","L",1,0,0,0,1,0,1,0,0,"M",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_7831","L","L","High","L","L",1,1,0,0,1,0,1,0,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
3,"Estuary_7843","L","L","High","L","L",1,1,1,1,1,0,1,0,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
