"Type","Tidal_Class","future_slr","antecedent_slr","future_drought","future_extreme_rainfall","historical_drought","historical_extreme_rainfall","historical_storms","future_storms"
"OpenCoast_60051","Micro",0.244575187563896,3.01504135131836,12.1798887252808,0,2.10503172874451,1.77476143836975,2,0.995313713596201
"OpenCoast_60055","Micro",0.263416022062302,3.06052565574646,0,25.9047222137451,1.66714203357697,2.26412653923035,1,0
"OpenCoast_60056","Micro",0.233111023902893,3.78517961502075,11.3561944961548,0,2.03835701942444,1.14556014537811,2,0.998465023365655
"OpenCoast_60057","Micro",0.263416022062302,2.93427395820618,0,25.9047241210938,2.03490114212036,2.18931865692139,0,0
"OpenCoast_60058","Micro",0.233111023902893,3.775395154953,9.7608470916748,0,2.12905716896057,1.55624628067017,2,0.999080845475501
"OpenCoast_60059","Micro",0.25622147321701,2.97562122344971,11.4756965637207,0,1.61699330806732,2.33669900894165,3,0.875997528704354
"OpenCoast_60060","Micro",0.278830677270889,1.84031808376312,0,13.6297159194946,2.47862362861633,2.06564569473267,0,0
"OpenCoast_60061","Micro",0.278830677270889,1.72213101387024,0,18.929557800293,2.43244910240173,2.04986596107483,0,0
"OpenCoast_60062","Micro",0.251906901597977,2.72991538047791,12.0451898574829,0,1.64560925960541,2.27077770233154,3,0.853003237411489
"OpenCoast_60063","Micro",0.242087751626968,2.81250190734863,21.2289752960205,0,1.90953600406647,1.39712417125702,10,0.992064587799585
"OpenCoast_60064","Micro",0.242087751626968,2.57150268554688,21.2289733886719,0,1.90953612327576,1.39712417125702,12,0.995132956338781
"OpenCoast_60065","Micro",0.250530183315277,2.49374198913574,6.00695323944092,0,1.73896920681,2.03714179992676,2,0.999848468007306
"OpenCoast_60066","Micro",0.25129246711731,2.53482937812805,9.4371976852417,0,1.64305078983307,2.03861808776855,3,0.99993466677337
"OpenCoast_60067","Micro",0.249299257993698,1.22290587425232,14.5576686859131,0,2.17920899391174,2.20088338851929,23,0.99966168854838
"OpenCoast_60068","Micro",0.250530183315277,2.42384243011475,3.95390486717224,0,1.89961588382721,2.41196465492249,2,0.999863046975382
"OpenCoast_60071","Meso",0.24048575758934,2.55372977256775,8.87726306915283,0,1.68040204048157,1.88416695594788,2,0.99986097574625
"OpenCoast_60072","Micro",0.242087751626968,2.43004155158997,20.2918262481689,0,1.72667098045349,1.59744703769684,10,0.99752019473312
"OpenCoast_60073","Micro",0.24048575758934,2.59781622886658,6.54118967056274,0,1.91652512550354,1.90769147872925,2,0.999780720411123
"OpenCoast_60076","Micro",0.233111023902893,3.78517961502075,11.3561944961548,0,2.03897190093994,1.15030157566071,2,0.998030231753003
"OpenCoast_60079","Micro",0.250530183315277,2.4135537147522,3.95390510559082,0,1.8996160030365,2.41196465492249,2,0.999891386468018
"OpenCoast_60080","Micro",0.250530183315277,2.4135537147522,3.99977469444275,0,1.91969072818756,2.50493216514587,2,0.999899126475564
"OpenCoast_60081","Micro",0.287746280431747,3.80583882331848,0,4.35229682922363,2.75591206550598,1.84671247005463,0,0
"OpenCoast_60082","Micro",0.287746280431747,3.92610335350037,0,5.90223360061646,2.73121857643127,1.81372737884521,0,0
"OpenCoast_60083","Meso",0.261027753353119,2.53754162788391,4.17830324172974,0,1.89516234397888,2.53578495979309,4,0.999913044157305
"OpenCoast_60085","Micro",0.250530183315277,2.45138788223267,4.19023466110229,0,1.92162919044495,2.52398633956909,4,0.999900835678253
"OpenCoast_60086","Micro",0.277578979730606,3.68714904785156,2.84469175338745,0,2.86991238594055,1.99008190631866,0,0
"OpenCoast_60087","Meso",0.265946805477142,2.44208550453186,4.17829847335815,0,1.89515602588654,2.53577661514282,4,0.999928888935569
"OpenCoast_60088","Micro",0.256657600402832,3.55534696578979,3.73266267776489,0,2.14578032493591,1.98846364021301,0,0
"OpenCoast_60089","Micro",0.251303344964981,1.67459237575531,11.5028009414673,0,2.77681565284729,2.94097852706909,26,0.998727726930023
"OpenCoast_60091","Meso",0.265946805477142,2.41978907585144,4.04466247558594,0,1.79219388961792,2.40032052993774,4,0.999911030401053
"OpenCoast_60092","Micro",0.251303344964981,1.38717401027679,11.502799987793,0,2.74072504043579,2.78160810470581,25,0.999002218359455
"OpenCoast_60095","Micro",0.257538616657257,1.5772533416748,10.5509653091431,0,2.6202552318573,3.25319266319275,25,0.998406004394164
"OpenCoast_60096","Micro",0.250209987163544,3.35128402709961,5.63777923583984,0,0.648768544197083,1.26742541790009,0,0
"OpenCoast_60098","Micro",0.256657600402832,3.51321482658386,5.58616256713867,0,0.867688417434692,1.67265009880066,0,0
"OpenCoast_60100","Micro",0.244553178548813,2.76411986351013,4.96477365493774,0,0,0,27,0.999999984172013
"OpenCoast_60101","Micro",0.239700883626938,2.97640132904053,12.0444402694702,0,1.69254636764526,1.23247218132019,1,0
"OpenCoast_60103","Micro",0.242902681231499,2.53801941871643,3.41193509101868,0,1.76700663566589,1.69844090938568,26,0.999999995232506
"OpenCoast_60104","Meso",0.255024582147598,1.58124041557312,21.2355060577393,0,1.82793688774109,2.53596496582031,14,0.986906641161822
"OpenCoast_60107","Micro",0.240436628460884,2.62339973449707,3.05636525154114,0,1.88017821311951,1.5862945318222,28,0.999999997776659
"OpenCoast_60110","Micro",0.244571283459663,2.53107714653015,15.764835357666,0,1.46005356311798,1.83492708206177,19,0.999994559099303
"OpenCoast_60111","Micro",0.25898265838623,1.19315099716187,8.14321517944336,0,2.59032773971558,3.36177563667297,30,0.996657836855228
"OpenCoast_60113","Micro",0.243459299206734,2.50777316093445,3.45538830757141,0,1.88532376289368,1.50497460365295,27,0.999999997928389
"OpenCoast_60114","Meso",0.265946805477142,2.20654439926147,3.9201807975769,0,1.62732028961182,2.28730535507202,5,0.999975187203846
"OpenCoast_60115","Micro",0.241328194737434,2.25408005714417,14.0766744613647,0,1.56012320518494,1.76575076580048,16,0.999980223866361
"OpenCoast_60116","Macro",0.265819072723389,2.23128986358643,3.9201807975769,0,1.71478271484375,2.28407216072083,5,0.999959363052505
"OpenCoast_60117","Meso",0.265819072723389,2.23128986358643,3.9201807975769,0,1.69461369514465,2.27325487136841,6,0.999979698906357
"OpenCoast_60118","Micro",0.244553178548813,2.63277673721313,4.91396045684814,0,1.76014232635498,1.70185363292694,27,0.999999993073924
"OpenCoast_60119","Micro",0.255024582147598,2.03169107437134,20.9573593139648,0,1.42258989810944,2.61717867851257,13,0.990250200812945
"OpenCoast_60120","Micro",0.242902681231499,2.78382277488708,3.43441271781921,0,1.83662223815918,1.64917242527008,26,0.999999995669973
"OpenCoast_60121","Micro",0.257538616657257,1.04815924167633,9.40408515930176,0,2.41680788993835,3.16942501068115,28,0.997448132445597
"OpenCoast_60122","Macro",0.265819072723389,2.34091544151306,4.9892840385437,0,1.7439398765564,2.35213351249695,6,0.999952194809043
"OpenCoast_60123","Micro",0.240328714251518,2.30346417427063,14.0760011672974,0,1.53976321220398,1.80130612850189,22,0.999987913690753
"OpenCoast_60124","Macro",0.265819072723389,2.31791591644287,4.44433927536011,0,1.77876973152161,2.32492661476135,9,0.999914851487913
"OpenCoast_60125","Micro",0.267281591892242,2.69097185134888,1.06477797031403,0,1.7461324930191,2.20463156700134,32,0.999999858170662
"OpenCoast_60126","Micro",0.267281591892242,2.65982103347778,1.06477797031403,0,1.7461324930191,2.20463156700134,31,0.999999856096084
"OpenCoast_60127","Meso",0.265819072723389,2.35407090187073,2.80651211738586,0,1.80427491664886,2.12709212303162,15,0.999984042964794
"OpenCoast_60128","Micro",0.237495854496956,3.23574090003967,19.5381908416748,0,2.58962225914001,1.87127673625946,1,0
"OpenCoast_60132","Meso",0.242810875177383,2.18327713012695,11.5205726623535,0,1.76288151741028,1.9165655374527,29,0.999996640894822
"OpenCoast_60133","Micro",0.237495854496956,4.51209449768066,21.8588390350342,0,2.6470468044281,1.90773522853851,1,0
"OpenCoast_60135","Micro",0.243129819631577,2.5245578289032,3.04986166954041,0,1.88909947872162,1.46606588363647,24,0.99999999932504
"OpenCoast_60136","Micro",0.242810875177383,2.28352665901184,11.333155632019,0,1.55975186824799,2.10441374778748,27,0.99999699739538
"OpenCoast_60137","Meso",0.26139622926712,2.35407090187073,1.10328483581543,0,1.65011298656464,2.20303058624268,15,0.999982014893412
"OpenCoast_60138","Micro",0.237495854496956,3.88901472091675,21.8588390350342,0,2.6470468044281,1.90773522853851,1,0
"OpenCoast_60140","Meso",0.252077281475067,1.3990124464035,6.45864152908325,0,2.06260752677917,2.84728145599365,24,0.991896306334213
"OpenCoast_60141","Micro",0.239994287490845,2.34704089164734,2.43921136856079,0,1.89717888832092,1.45329546928406,27,0.999999999490806
"OpenCoast_60143","Meso",0.26139622926712,2.30305457115173,0.945174694061279,0,1.65011298656464,2.20303058624268,15,0.999982375277475
"OpenCoast_60144","Micro",0.239687114953995,2.32933020591736,2.8719470500946,0,0,0,23,0.999999998874226
"OpenCoast_60146","Micro",0.26139622926712,2.24470806121826,0.945174694061279,0,1.6163626909256,2.39057302474976,16,0.99998735565432
"OpenCoast_60148","Meso",0.253704488277435,1.67553162574768,20.1256637573242,0,1.91713106632233,2.21426010131836,15,0.956732188544064
"OpenCoast_60149","Meso",0.239218384027481,2.23850893974304,6.18907499313354,0,2.02359390258789,2.3481011390686,34,0.999958800890187
"OpenCoast_60150","Meso",0.264489084482193,2.20379757881165,1.46624541282654,0,1.60145735740662,2.16323494911194,18,0.999995890455608
"OpenCoast_60152","Micro",0.237095311284065,1.83583068847656,15.1521043777466,0,2.70926904678345,1.94022071361542,27,0.999999997239082
"OpenCoast_60154","Micro",0.246613174676895,2.38425970077515,2.55605435371399,0,1.92515206336975,1.47039115428925,24,0.999999999605289
"OpenCoast_60155","Meso",0.240536853671074,2.24625468254089,9.87554740905762,0,1.84789323806763,2.07851886749268,28,0.999989664721855
"OpenCoast_60156","Micro",0.236848950386047,1.86963248252869,15.1495571136475,0,2.68816900253296,2.01767587661743,26,0.99999999596965
"OpenCoast_60158","Meso",0.252077281475067,1.37949347496033,8.02421283721924,0,1.39900314807892,2.29693627357483,23,0.990693321263311
"OpenCoast_60159","Micro",0.244057506322861,2.49495720863342,2.55605435371399,0,1.96217465400696,1.4895681142807,25,0.999999999665689
"OpenCoast_60160","Meso",0.239218384027481,2.20693802833557,6.18907499313354,0,1.92531609535217,2.13452434539795,35,0.999974483209146
"OpenCoast_60163","Meso",0.239218384027481,2.20693802833557,6.18907594680786,0,1.92531597614288,2.13452434539795,35,0.999981795267953
"OpenCoast_60164","Micro",0.26139622926712,2.27736902236938,0.945174694061279,0,1.60093867778778,2.16343331336975,19,0.999992494660028
"OpenCoast_60165","Micro",0.240328714251518,2.33326387405396,14.0712404251099,0,1.47530627250671,1.89750051498413,24,0.999995418234591
"OpenCoast_60166","Micro",0.243129819631577,2.61855506896973,3.47304558753967,0,1.85702741146088,1.43025612831116,26,0.99999999872898
"OpenCoast_60169","Meso",0.265819072723389,2.28917574882507,2.8389995098114,0,1.84926605224609,2.20558667182922,11,0.999965079085817
"OpenCoast_60170","Micro",0.237495854496956,3.00742244720459,18.50901222229,0,2.56415510177612,1.94446170330048,1,0
"OpenCoast_60171","Micro",0.240436628460884,2.72448110580444,3.05841517448425,0,1.81802105903625,1.47537112236023,27,0.999999998437034
"OpenCoast_60172","Micro",0.240328714251518,2.29517149925232,11.9397087097168,0,1.57876896858215,2.04014325141907,24,0.999995095708883
"OpenCoast_60174","Micro",0.247582152485847,2.49964642524719,3.54365634918213,0,0,0,27,0.999999999727301
"OpenCoast_60175","Micro",0.261464536190033,2.57824206352234,1.4263117313385,0,1.56359875202179,2.21116924285889,19,0.999940453927421
"OpenCoast_60176","Micro",0.26139622926712,2.38813066482544,1.10389685630798,0,1.61519360542297,2.34909152984619,16,0.999977416412526
"OpenCoast_60177","Meso",0.253704488277435,2.11814641952515,21.1542263031006,0,1.86555933952332,2.18672323226929,16,0.955804109259817
"OpenCoast_60179","Micro",0.261464536190033,2.89994311332703,1.22625732421875,0,1.49880516529083,2.34588837623596,17,0.999891591887218
"OpenCoast_60181","Micro",0.257473826408386,2.45701479911804,0,0.425452262163162,2.22537803649902,2.38645148277283,15,0.999999882939026
"OpenCoast_60184","Micro",0.270903170108795,2.84418439865112,0,4.25124883651733,0,0,21,0.999999894869446
"OpenCoast_60185","Macro",0.241479441523552,3.45317673683167,0,0.412722200155258,1.77576994895935,2.49880409240723,36,0.999191265116003
"OpenCoast_60186","Micro",0.258430629968643,2.37754321098328,0,1.71092796325684,0.794386565685272,1.07526588439941,21,0.999999762502047
"OpenCoast_60188","Macro",0.241479441523552,3.96883249282837,0,4.51951360702515,1.83574044704437,2.72316408157349,38,0.998411458781003
"OpenCoast_60189","Micro",0.256074070930481,2.38245272636414,0,1.49574828147888,2.34577941894531,2.55102443695068,18,0.999999812009523
"OpenCoast_60190","Micro",0.257843673229218,3.85799074172974,1.29046428203583,0,1.66907823085785,2.06907629966736,19,0.999869575255523
"OpenCoast_60192","Micro",0.233049780130386,5,28.5890560150146,0,2.64156794548035,2.89923620223999,1,0
"OpenCoast_60195","Micro",0.257167637348175,2.55335593223572,0,0.305860698223114,0,0,19,0.999999715018521
"OpenCoast_60197","Micro",0.257167637348175,2.46163082122803,0,0.174029365181923,2.31340074539185,2.56306099891663,20,0.999999723630608
"OpenCoast_60199","Micro",0.257843673229218,3.56890225410461,0.940725862979889,0,1.68546807765961,2.16086006164551,17,0.999872005459386
"OpenCoast_60201","Micro",0.250272750854492,3.74805617332458,0,3.14031505584717,1.44287645816803,2.07971835136414,18,0.864479279213122
"OpenCoast_60202","Micro",0.257167637348175,2.55335593223572,0,0.465773314237595,0,0,19,0.999999735768139
"OpenCoast_60203","Micro",0.257843673229218,3.89335703849792,0.347020745277405,0,1.68954908847809,2.15735220909119,17,0.99979932805112
"OpenCoast_60204","Micro",0.254936754703522,2.31296920776367,0.41018083691597,0,2.36635279655457,2.59116220474243,16,0.999999864879961
"OpenCoast_60205","Macro",0.246415108442307,3.80549693107605,0,4.04574823379517,1.73019576072693,2.76148796081543,40,0.998900063768906
"OpenCoast_60206","Micro",0.233049780130386,5,26.4713878631592,0,2.68380975723267,2.72936582565308,1,0
"OpenCoast_60208","Micro",0.261464536190033,3.62044286727905,1.29046428203583,0,1.4993485212326,2.13865852355957,17,0.999902516975267
"OpenCoast_60209","Micro",0.261464536190033,3.54850697517395,1.28990423679352,0,1.49976360797882,2.14074540138245,15,0.999807696006869
"OpenCoast_60210","Macro",0.241479441523552,3.45317673683167,0,0.412722200155258,1.77576994895935,2.49880409240723,36,0.999096787240425
"OpenCoast_60211","Micro",0.233049780130386,4.74514484405518,28.5890560150146,0,2.59899353981018,2.74954676628113,1,0
"OpenCoast_60212","Micro",0.256074070930481,2.46151518821716,0.516054272651672,0,2.35254693031311,2.57378363609314,18,0.999999746191588
"OpenCoast_60213","Micro",0.257843673229218,3.6505651473999,0.940725862979889,0,1.56265377998352,2.04345655441284,19,0.999910690438379
"OpenCoast_60214","Macro",0.242058306932449,3.11253118515015,0,8.43334865570068,1.70347023010254,2.76248264312744,36,0.992960251319291
"OpenCoast_60215","Macro",0.242058306932449,3.11253118515015,0,8.20232963562012,1.72330403327942,2.80701589584351,41,0.996098965964745
"OpenCoast_60216","Micro",0.257843673229218,3.39708781242371,0,2.21432566642761,1.55534017086029,2.16694068908691,20,0.99991337548738
"OpenCoast_60217","Micro",0.253218680620193,2.50879836082458,4.47983551025391,0,2.39618158340454,2.59096121788025,18,0.999999665589625
"OpenCoast_60218","Micro",0.242682188749313,2.21273112297058,4.35713386535645,0,1.9560546875,1.01794517040253,23,0.999999928789326
"OpenCoast_60219","Micro",0.240807011723518,4.63999795913696,26.6168003082275,0,2.62453627586365,2.93691754341125,0,0
"OpenCoast_60224","Micro",0.256704866886139,3.13508987426758,0,1.93814361095428,1.49053061008453,2.13425135612488,19,0.999921123563324
"OpenCoast_60226","Macro",0.242058306932449,3.07712244987488,0,8.3707103729248,1.69816875457764,2.76159715652466,38,0.99408520371479
"OpenCoast_60227","Micro",0.247429922223091,3.16605925559998,0,2.23537659645081,1.38568961620331,2.11006855964661,24,0.903765081948481
"OpenCoast_60230","Micro",0.242626622319221,4.60985040664673,27.313362121582,0,2.56453537940979,2.71667051315308,0,0
"OpenCoast_60232","Micro",0.257167637348175,2.62069082260132,2.00117039680481,0,2.06426000595093,2.33719730377197,25,0.999999555488928
"OpenCoast_60233","Meso",0.249326318502426,3.24215126037598,0,1.24486112594604,1.64369797706604,2.81379437446594,45,0.99928128068285
"OpenCoast_60234","Micro",0.256704866886139,2.95752310752869,0,1.86079823970795,1.47238051891327,2.12509679794312,19,0.999882633904655
"OpenCoast_60235","Micro",0.250272750854492,2.94199562072754,0,1.42176914215088,1.19663906097412,2.19344973564148,20,0.963454828032515
"OpenCoast_60237","Micro",0.250272750854492,3.60712456703186,0,3.25972008705139,1.26427471637726,2.10256052017212,18,0.887561789434707
"OpenCoast_60238","Micro",0.254936754703522,2.39952993392944,1.78084850311279,0,2.41970372200012,2.60315370559692,18,0.999999804201079
"OpenCoast_60239","Micro",0.240807011723518,4.76616907119751,26.4713897705078,0,2.68380951881409,2.72936582565308,1,0
"OpenCoast_60240","Micro",0.242682188749313,2.28777742385864,4.35713386535645,0,1.92852997779846,1.19452464580536,25,0.999999964885357
"OpenCoast_60243","Micro",0.250272750854492,3.37578535079956,0,2.65337920188904,1.18113899230957,2.23088073730469,20,0.927137318486724
"OpenCoast_60244","Micro",0.246151968836784,2.06896233558655,1.09906494617462,0,1.98111748695374,1.12964808940887,25,0.999999778856419
"OpenCoast_60248","Micro",0.248855397105217,2.68657851219177,0,0.918674528598785,1.43572843074799,1.95830595493317,21,0.999871281014537
"OpenCoast_60249","Meso",0.249072343111038,2.40921020507812,8.32880592346191,0,2.27462005615234,1.86547660827637,22,0.989721240523592
"OpenCoast_60250","Micro",0.254945665597916,2.77505230903625,0,0.616106748580933,1.16934406757355,1.88030958175659,22,0.978086688197135
"OpenCoast_60251","Meso",0.247921794652939,2.52574801445007,8.30492210388184,0,2.18533301353455,1.35614502429962,21,0.99516486738958
